numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	cdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_transacciones	mautoservicio	ctarjeta_visa	ctarjeta_visa_transacciones	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_transacciones	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mttarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_transacciones	thomebanking	chomebanking_transacciones	ccajas_transacciones	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria	pos	cluster2
31588530	202007	1	0	1	65	147	16419.93	97863.97	731.7	-1.93	13376.38	6	1	1	0	0	2	946422.56	0	5.93	1	807067.31	1	18	17446.85	1	0	0	0	0	0	0	0	0	0	0	0	1	586500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	682.47	4	731.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	39	0	0	0	0	0	0	0	0	0	56	1	11	0	9	88678.8	-486		0	0	0			98532			2	0			3922				0	0	0	177357.6	-1917		0	0	0			197064			9	0			4294				0	BAJA+2	1	1
31588590	202010	1	0	0	46	255	514.87	13155.48	273.08	-180.57	386.7	8	1	1	0	-457.27	2	11752.01	0	3852.49	1	-297.41	1	8	6928.91	1	8	7167.44	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	59053.51	0	0	3	4526.47	5	5459.63	0	0	0	0	3	4147.16	0	0	0	0	0	0	0	0	17	273.08	2	0	0	2	234.6	0	0	3	13196.25	6	9853.2	0	0	0	0	0	0	0	0	1	6	1	173	1	2	0	2	0	0	0	6	9853.2	162	0	1	0	0	88678.8	-668		0	0	0			98532			10	0			4812				0	0	0	101347.2	-1214		6354.06	7453.31	0	5459.63	0	112608	0	0	10	0	-35170.25	0	6095	5459.63	5	0	609.96	BAJA+2	1	7
31590119	202008	1	0	1	42	177	-2185.68	1384.36	648.25	-144.39	-2271.59	7	1	1	0	0	2	169847.47	0	82483.76	1	112470.67	1	5	31145.15	1	2	4999.09	1	0	0	0	0	0	0	0	0	2	2346000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4999.09	0	0	0	0	1	740.16	0	0	0	0	0	0	0	0	8	648.25	0	0	0	0	0	3	26791.32	9	1006774.17	3	35190	0	0	0	0	0	0	0	0	0	0	1	146	0	0	0	0	0	3	35190	0	0	76	0	0	0	0	101347.2	-790		0	0	0			112608			5	0			3259				0	0	0	177357.6	-882		4449.35	5219.08	0	4999.09	0	197064	0	0	5	5219.08	-51853.95	0	5333	4999.09	2	0	410.55	BAJA+2	1	7
31625364	202105	1	0	0	63	72	3157.25	24147.98	2866.83	3.26	244.33	8	1	1	0	-138.95	2	3184.04	0	0	1	-1076.95	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	602048.05	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	4	2866.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	6	0	0																							0	0	253368	-1125		0	0	0			281520			5	0			2190				0	BAJA+2	1	1
31631256	202009	1	0	0	76	145	1361.85	15931.63	1225.04	116.63	0	6	1	1	0	-3970.64	2	0	0	0	1	-5561.97	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	88678.8	-1825		0	0	0			98532			0	0			4390				0	0	0	354715.2	-1825		0	0	0			394128			0	0			4390				0	BAJA+2	1	6
31637039	202012	1	0	0	71	319	148.93	5279.64	0	-0.59	127.56	4	1	1	0	0	2	7844.46	0	0	0	7685.76	1	0	0	0	0	0	0	0	0	1	2437.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0																																													BAJA+2	1	2
31645468	202104	1	0	0	67	262	1661.97	1553.69	1607.66	46.3	0	4	1	1	0	-2041.33	2	0	0	3.29	1	-4150.98	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	4	1607.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0																																													BAJA+2	1	4
31680584	202007	1	0	0	61	314	2248	48653.77	0	34.38	1882.08	5	1	1	0	-487.46	2	426.16	0	34926.05	1	33789.89	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1947.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	5	0	0																																													BAJA+2	1	2
31704034	202009	1	0	1	60	32	623.71	14429.22	34.13	353.31	149.32	6	1	1	0	0	3	6295.2	3519	0	0	2725.48	1	8	4865.16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	34.13	0	0	0	0	0	6	29735.55	3	24046.5	0	0	0	0	0	0	0	0	0	0	0	0	1	52	0	0	0	0	0	0	0	0	0	83	1	22																							0	0	177357.6	-1611		3076.7	3608.96	0	0	0	197064	0	0	0	0	-4907.36	0	946	0	0	0	3601.11	BAJA+2	1	3
31720309	202105	1	0	0	56	277	-4913.49	-17912.14	729.47	-5095.99	285.27	7	1	1	0	0	2	25.52	0	0	1	20.53	1	0	0	1	37	21288.29	1	42	52832.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2654.86	6	3676.62	0	0	0	0	0	0	0	0	0	0	0	0	6	729.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	91	0	0	0	0	101347.2	-637		53459.07	53459.07	0	43379.46	0	112608	0	0	5	0	-33782.4	0	4116	43379.46	21	0	5911.92	0	0	126684	-1002		18306.88	21473.97	0	2654.86	0	140760	0	0	5	0	-22873.5	0	4116	2654.86	3	0	2404.65	BAJA+2	1	7
31725807	202010	1	0	0	87	273	1465.68	37038.09	1134.36	-3.78	286.24	7	1	1	0	0	2	17804.23	0	173.65	1	2491.48	1	0	0	1	1	351.9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	351.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1134.36	0	0	0	0	0	0	0	0	0	2	35190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35190	0	0	25	0	0	0	0	126684	-425		0	0	0			140760			3	0			683				0	0	0	126684	-1521		300	351.9	0	351.9	0	140760	0	0	3	0	-351.9	0	683	351.9	1	0	11.73	BAJA+2	1	3
31738351	202011	1	0	0	67	176	333.28	8005.16	202.2	0.05	111.7	7	1	1	0	-124.34	3	0	0.19	420.54	1	352.29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	13001.29	0	0	0	0	0	0	0	0	4	202.2	0	0	0	0	0	2	13301.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	0	17	0	0																																													BAJA+2	1	2
31747490	202012	1	0	0	71	319	250.78	21812.47	597.73	-610.09	314.31	6	1	1	0	0	2	7.8	0	0	1	7.8	2	0	0	1	11	27284.62	1	1	1892.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	13763.93	1	1892.55	0	0	0	0	0	0	0	0	0	0	0	0	6	597.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	27	0	0	0	0	63342	-729		1915.26	1915.26	0	1892.55	0	70380	0	0	1	1680.49	-1680.49	0	2555	1892.55	1	0	93.84	0	0	63342	-1976		23539.68	27612.04	0	23643.84	0	70380	0	0	1	23382.12	-23382.12	0	8100	23643.84	6	0	1571.82	BAJA+2	1	7
31749198	202009	1	0	1	44	50	127.44	3103.82	111.44	0	13.64	6	1	1	0	0	2	1012.83	0	216865.76	1	3473.14	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	111.44	1	0	0	1	234.6	3	25630.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	1	4	0	1	0	0	0	0	0	14	0	0	0	0	63342	-1430		0	0	0			70380			0	0			399				0	0	0	63342	-1795		0	0	0			70380			0	0			1501				0	BAJA+2	1	1
31750204	202101	1	0	0	61	199	10509.3	20954.08	13584.13	-3995.75	1374.41	9	1	1	0	0	2	35783.42	0	21.5	1	25744.04	1	1	577.11	1	39	70931.49	1	13	26083.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	21466.82	16	26288.75	7	9136.16	0	0	0	0	0	0	0	0	0	0	0	0	10	13584.13	0	0	0	0	0	0	0	1	13161.28	0	0	0	0	0	0	0	0	0	0	0	0	1	49	0	0	0	0	0	0	0	0	0	188	0	1	0	0	1122809.96	-576		26396.99	26396.99	0	17367.3	0	1247611.69	0	0	11	0	-28207.34	0	6025	17367.3	10	0	4304.91	0	0	1122809.96	-941		61729.47	72408.66	0	61346.66	11.08	1247611.69	0	0	11	44490.43	-64936.36	0	6025	61346.66	31	0	5266.77	BAJA+2	1	7
31752050	202009	1	0	1	60	25	866.74	9734.75	324	0	462.69	8	1	1	0	0	2	31312.84	0	0	1	33468.08	1	17	30641.3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	324	0	0	0	0	0	0	0	6	70966.5	0	0	2	106745.45	0	0	0	0	0	0	0	0	1	22	1	0	1	0	0	0	0	0	0	84	0	0	0	0	177357.6	-364		0	0	0			197064			0	0			735				0	0	0	177357.6	-364		0	0	0			197064			0	0			735				0	BAJA+2	1	1
31761841	202105	1	0	0	83	118	606.96	39707.92	206.65	-15.72	356.99	7	1	1	0	0	2	26907.9	0	1236.15	1	27198.11	3	0	0	1	0	0	1	1	694.41	0	0	0	0	0	0	0	0	0	2	0	1965904.97	0	0	0	0	0	0	0	0	0	0	0	2	1890.45	0	0	1	694.41	0	0	0	0	0	0	0	0	0	0	0	0	11	1696.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	101347.2	-609		702.74	702.74	0	694.41	0	112608	0	0	12	0	-702.74	0	3430	694.41	1	0	35.19	0	0	101347.2	-609		0	0	0			112608			12	0			3430				0	BAJA+2	1	1
31763893	202101	1	0	0	55	77	-1746.74	12032.38	60.09	-1746.2	205.84	7	1	1	0	-303.91	2	2160.56	0	0	1	-1345.27	2	2	1618.74	1	2	17958.63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5865	0	0	0	0	0	0	0	0	0	0	0	0	1	211.14	0	0	0	0	0	0	4	60.09	0	0	0	0	0	0	0	1	5043.9	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	22	0	0	0	0	304041.6	-606		-21.06	-21.06	0			337824			25	0			2327				0	0	0	304041.6	-606		13799.23	16186.49	0	17958.63	0	337824	0	0	25	0	-4498.3	0	2327	17958.63	2	0	0	BAJA+2	1	3
31786189	202012	1	0	0	76	35	803.85	-728.47	747.29	6.65	41.57	6	1	1	0	0	4	1912.75	0	4538.32	0	54032.2	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	960.68	6	747.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	76010.4	-1185		0	0	0			84456			1	0			646				0	0	0	76010.4	-1550		0	0	0			84456			1	0			646				0	BAJA+2	1	1
31787877	202103	1	0	0	88	322	1772.41	87167.03	1412.09	-3.44	310.62	4	1	1	0	-2720.39	2	0	0	510.36	1	14028.12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1573.36	2	1412.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	78	0	0																							0	9	304041.6	-729		-1331.13	-1561.41	0	0	0	337824	0	0	7	0	-1561.41	0	8802	0	0	0	0	BAJA+2	1	3
31789959	202105	1	0	0	69	92	2899.42	24094.05	2029.11	-199.58	941.53	7	1	1	0	0	2	60260.22	0	0	1	10456.75	1	0	0	1	3	14569.28	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	14569.28	0	0	0	0	4	39092.21	0	0	0	0	0	0	1	1774.04	10	2029.11	0	0	0	0	0	0	0	6	152905.23	0	0	2	36363	0	0	0	0	0	0	0	0	1	101	0	0	0	0	0	0	0	0	0	77	0	0	0	0	101347.2	-637		0	0	0			112608			5	0			2300				0	0	0	101347.2	-1368		12543.13	14713.09	0	14569.28	0	112608	0	0	5	0	-16016.23	0	2300	14569.28	3	0	715.53	BAJA+2	1	7
31807497	202103	1	0	0	81	322	2151.78	20140.83	2104.73	21.87	18.24	8	1	1	0	-1748.26	2	46.19	0	4266.3	1	-239.56	2	0	0	1	6	2002.17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	70.49	6	2002.17	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	12	2104.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	1	1	0	0	0	0	0	0	49	0	0	0	0	50673.6	-486		0	0	0			56304			7	0			7583				0	0	0	63342	-1825		2879.01	3377.07	0	2002.17	0	70380	0	0	21	2377.78	-3249.13	0	9518	2002.17	6	0	1454.52	BAJA+2	1	3
31812047	202104	1	0	0	87	323	909.74	20998.91	404.28	0	430.91	6	1	1	0	0	2	32336.34	0	508.09	1	31799.39	3	11	26427.38	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	57183.75	0	0	4	12031.69	0	0	0	0	0	0	6	37391.4	2	234.13	0	0	0	0	1	1774.04	4	404.28	0	0	0	0	0	1	57183.75	0	0	0	0	1	57164.98	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	43	0	0	0	0	88678.8	-548		0	0	0			98532			2	0			1668				0	0	0	88678.8	-1552		0	0	0			98532			2	0			1744				0	BAJA+2	1	1
31813202	202105	1	0	0	49	167	5607.54	54033.06	1020.14	-1729.2	5640.03	9	1	1	0	0	2	208227.2	0	2.21	1	26909.47	3	2	5365.63	1	3	11043.83	1	0	0	0	0	0	0	0	0	2	1818150	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	4805.34	0	0	0	0	3	4025.95	0	0	0	0	0	0	0	0	10	1020.14	0	0	0	0	0	4	40002.93	7	24647.07	4	36363	0	0	0	0	0	0	0	0	0	0	1	142	0	0	0	0	0	4	36363	0	0	95	0	0	0	0	533483.02	-517		0	0	0	0	0	592844.89	0	0	12	0	-3810.51	0	4988	0	0	0	0	0	0	533483.02	-152		9528.01	11176.35	0	4805.34	0	592844.89	0	0	12	11176.35	-13131.66	0	4988	4805.34	1	0	868.02	BAJA+2	1	7
31836780	202105	1	0	0	52	273	-10707.67	14626.23	1398.82	-9452.5	-868.47	11	1	1	0	-27567	2	14602.72	0	0	1	97301.19	1	8	18151.4	1	21	69475.1	1	8	14581.55	8	288743.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	139935.38	0	0	0	0	8	19029.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1398.82	0	0	0	0	0	1	9970.5	0	0	16	60996	0	0	0	0	0	0	0	0	1	7	1	13	0	0	0	0	0	9	31671	7	29325	206	0	1	0	0	877200.87	-364		23249.2	23249.2	0	9592.7	0	974667.63	0	0	5	16422	-17595	0	5115	9592.7	6	0	2299.08	0	0	877200.87	-1095		52946.37	57618.63	4487.45	46434.13	45.14	974667.63	0	0	5	58650	-64515	0	5115	46434.13	13	0	0	BAJA+2	1	3
31839791	202010	1	0	0	79	156	4453.68	181723.81	1232.04	-21.74	2768.23	5	1	1	0	0	3	173868	109.35	37.66	1	170246.09	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	4	1232.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0																																													BAJA+2	1	2
31880819	202012	1	0	0	62	13	0.23	-934.93	0	0	0.2	7	1	1	0	0	2	12.3	0	0	1	8.89	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	476336.26	-1460		0	0	0			529339.27			1	0			393				0	0	0	476336.26	-1825		0	0	0			529339.27			1	0			393				0	BAJA+2	1	5
31899068	202010	1	0	0	62	11	632.96	3174.19	612.51	0	17.43	6	1	1	0	0	2	1095.39	0	0	1	340.53	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	682.47	2	612.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	126684	-1521		0	0	0			140760			3	0			396				0	0	0	152020.8	-1886		0	0	0			168912			3	0			396				0	BAJA+2	1	1
31909589	202105	1	0	0	76	281	10530.03	133937.18	2249.08	7025.79	33.84	5	1	1	0	-35371.05	2	0	0	0	1	-36418.84	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	2	2249.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	6	0	-394		0	0	0	0	0	394128	0	0	5	0	0	0	3644	0	0	0	0	0	6	0	-790		8936.56	10482.58	0	0	0	394128	0	0	12	0	-199810.19	0	4712	0	0	0	10474.89	BAJA+2	1	3
31921955	202102	1	0	0	49	49	1495.63	7059.46	1882.17	-175.22	-154.31	7	1	1	0	-117.83	2	867.87	0	0	1	450.87	1	0	0	1	4	13637.61	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8619.2	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	6	1882.17	0	0	0	0	0	2	5278.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	28	1	1	0	0	253368	-364		0	0	0			281520			-3	0			1468				0	0	0	253368	-729		11220.82	13162.02	0	10093.07	0	281520	0	0	4	0	-11651.46	0	1468	10093.07	4	0	2005.83	BAJA+2	1	7
31922044	202010	1	0	0	53	74	1673	38199.2	0	-4.93	1431.19	5	1	1	0	0	2	84.51	0	0	1	111011.08	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	2
31965431	202103	1	0	0	75	322	343.05	5431.44	0	291.42	1.04	4	1	1	0	-22.56	2	0	0	0	1	-27.24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	8	0	0																																													BAJA+2	1	2
31967484	202007	0	0	0	72	312	55.13	13400.91	7	41.03	0	6	1	1	0	-1369.06	2	0	0	120.45	1	-1285.19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	31.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0																																													BAJA+2	1	4
31976583	202008	1	0	1	59	34	299.72	1661.55	125.65	143.96	4.44	8	1	1	0	-4944.26	2	0	0	0	1	-5133.23	1	0	0	1	1	562.12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	562.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	125.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	253368	-820		0	0	0			281520			5	0			1013				0	0	0	253368	-1185		479.22	562.12	0	562.12	0	281520	0	0	5	0	-429.13	0	1013	562.12	1	0	11.73	BAJA+2	1	3
31982732	202102	1	0	2	60	374	4976.76	32320.37	2246.69	1924.02	403.41	6	1	1	0	-8197.18	2	0	0	0	1	-10562.79	1	0	0	1	25	71512.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	4	2246.69	0	0	0	0	0	1	22287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	57	0	0																							0	0	253368	-821		217297.68	254890.17	0	55299.16	0	281520	0	0	4	27565.5	-20726.91	0	3945	55299.16	17	0	27424.74	BAJA+2	1	7
31995750	202101	1	0	1	54	320	987.59	10883.84	192.97	674.98	2.45	6	1	1	0	-22700.13	2	0	0	0	1	-23558.56	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	192.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0																																													BAJA+2	1	4
31999738	202103	0	0	0	52	136	577.52	4730.36	0	434.77	57.58	7	1	1	0	384.56	2	0	0	0	1	384.56	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853584.27	-1004		-836.31	-836.31	0			948426.97			1	0			841				0	0	0	853584.27	-1004		-1150.62	-1349.67	0			948426.97			1	0			4167				0	BAJA+2	1	1
